Resultats per municipi - 2017

;;;;;;;;;;;;;;;;Ciutadans-Partido de la Ciudadanía (C's);;Junts per Catalunya (JUNTSxCAT);;Esquerra Republicana-Catalunya Sí (ERC-CatSí);;Partit dels Socialistes de Catalunya (PSC-PSOE) (PSC);;Catalunya en Comú-Podem (CatComú-Podem);;Candidatura d'Unitat Popular (CUP);;Partit Popular / Partido Popular (PP);;Partit Animalista contra el Maltractament Animal (PACMA);;Recortes Cero-Grupo Verde (RECORTES CERO-GRUPO VERDE);;Per un Món Més Just (PU M+J);;Diàleg Republicà (Candidatura retirada) (DIÀLEG (C. RETIRADA));;
Codi circumscripció;Codi municipi;Nom municipi;Cens electoral;Votants;% votants;Abstenció;% abstenció;Vots nuls;% vots nuls;Vots en blanc;% vots en blanc; Vots a candidatures;% vots a candidatures;Vots vàlids;% vots vàlids;Vots;%;Vots;%;Vots;%;Vots;%;Vots;%;Vots;%;Vots;%;Vots;%;Vots;%;Vots;%;Vots;%;Codi comarca;Nom comarca;
43;159;Vallfogona de Riucorb                             ;        77;        74;096,10;         3;003,90;         0;000,00;         0;000,00;        74;100,00;        74;100,00;         2;002,70;        49;066,22;        14;018,92;         5;006,76;         0;000,00;         1;001,35;         2;002,70;         1;001,35;         0;000,00;         0;000,00;         0;000,00;16;Conca de Barberà                        ;
43;160;Vallmoll                                          ;     1.299;     1.083;083,37;       216;016,63;        17;001,57;         7;000,65;     1.059;097,78;     1.066;098,43;       290;027,20;       241;022,61;       251;023,55;       141;013,23;        44;004,13;        46;004,32;        36;003,38;        10;000,94;         0;000,00;         0;000,00;         0;000,00;01;Alt Camp                                ;
43;161;Valls                                             ;    17.105;    13.864;081,05;     3.241;018,95;        59;000,43;        48;000,35;    13.757;099,23;    13.805;099,57;     2.785;020,17;     4.153;030,08;     3.406;024,67;     1.447;010,48;       583;004,22;       753;005,45;       506;003,67;       100;000,72;        24;000,17;         0;000,00;         0;000,00;01;Alt Camp                                ;
43;162;Vandellòs i l'Hospitalet de l'Infant              ;     4.372;     3.658;083,67;       714;016,33;        13;000,36;        13;000,36;     3.632;099,29;     3.645;099,64;     1.130;031,00;       734;020,14;       793;021,76;       502;013,77;       203;005,57;        91;002,50;       149;004,09;        22;000,60;         8;000,22;         0;000,00;         0;000,00;08;Baix Camp                               ;
43;163;Vendrell, el                                      ;    25.622;    19.759;077,12;     5.863;022,88;       137;000,69;        78;000,39;    19.544;098,91;    19.622;099,31;     6.571;033,49;     3.189;016,25;     3.855;019,65;     2.800;014,27;     1.351;006,89;       670;003,41;       843;004,30;       221;001,13;        44;000,22;         0;000,00;         0;000,00;12;Baix Penedès                            ;
43;164;Vespella de Gaià                                  ;       314;       241;076,75;        73;023,25;         1;000,41;         3;001,24;       237;098,34;       240;099,59;        71;029,58;        40;016,67;        41;017,08;        37;015,42;        20;008,33;         6;002,50;        20;008,33;         2;000,83;         0;000,00;         0;000,00;         0;000,00;36;Tarragonès                              ;
43;165;Vilabella                                         ;       556;       509;091,55;        47;008,45;         1;000,20;         1;000,20;       507;099,61;       508;099,80;        46;009,06;       232;045,67;       145;028,54;        25;004,92;        18;003,54;        29;005,71;        12;002,36;         0;000,00;         0;000,00;         0;000,00;         0;000,00;01;Alt Camp                                ;
43;166;Vilallonga del Camp                               ;     1.608;     1.343;083,52;       265;016,48;         5;000,37;         3;000,22;     1.335;099,40;     1.338;099,63;       339;025,34;       279;020,85;       362;027,06;       152;011,36;        63;004,71;        65;004,86;        66;004,93;         8;000,60;         1;000,07;         0;000,00;         0;000,00;36;Tarragonès                              ;
43;167;Vilanova d'Escornalbou                            ;       369;       337;091,33;        32;008,67;         0;000,00;         1;000,30;       336;099,70;       337;100,00;        29;008,61;       129;038,28;       112;033,23;        21;006,23;        16;004,75;        22;006,53;         6;001,78;         1;000,30;         0;000,00;         0;000,00;         0;000,00;08;Baix Camp                               ;
43;168;Vilanova de Prades                                ;        88;        70;079,55;        18;020,45;         0;000,00;         0;000,00;        70;100,00;        70;100,00;         5;007,14;        32;045,71;        22;031,43;         4;005,71;         1;001,43;         4;005,71;         0;000,00;         2;002,86;         0;000,00;         0;000,00;         0;000,00;16;Conca de Barberà                        ;
43;169;Vilaplana                                         ;       449;       407;090,65;        42;009,35;         1;000,25;         2;000,49;       404;099,26;       406;099,75;        22;005,42;       139;034,24;       156;038,42;        17;004,19;        13;003,20;        48;011,82;         7;001,72;         2;000,49;         0;000,00;         0;000,00;         0;000,00;08;Baix Camp                               ;
43;170;Vila-rodona                                       ;       865;       745;086,13;       120;013,87;         2;000,27;         3;000,40;       740;099,33;       743;099,73;        87;011,71;       277;037,28;       236;031,76;        69;009,29;        17;002,29;        38;005,11;        13;001,75;         3;000,40;         0;000,00;         0;000,00;         0;000,00;01;Alt Camp                                ;
43;171;Vila-seca                                         ;    14.723;    11.796;080,12;     2.927;019,88;        75;000,64;        28;000,24;    11.693;099,13;    11.721;099,36;     5.569;047,51;     1.249;010,66;     1.415;012,07;     1.737;014,82;       736;006,28;       225;001,92;       578;004,93;       155;001,32;        29;000,25;         0;000,00;         0;000,00;36;Tarragonès                              ;
43;172;Vilaverd                                          ;       339;       282;083,19;        57;016,81;         5;001,77;         1;000,35;       276;097,87;       277;098,23;        40;014,44;        98;035,38;        94;033,94;        11;003,97;        10;003,61;        15;005,42;         4;001,44;         4;001,44;         0;000,00;         0;000,00;         0;000,00;16;Conca de Barberà                        ;
43;173;Vilella Alta, la                                  ;        95;        86;090,53;         9;009,47;         2;002,33;         0;000,00;        84;097,67;        84;097,67;         4;004,76;        23;027,38;        29;034,52;         5;005,95;         1;001,19;        21;025,00;         1;001,19;         0;000,00;         0;000,00;         0;000,00;         0;000,00;29;Priorat                                 ;
43;174;Vilella Baixa, la                                 ;       144;       133;092,36;        11;007,64;         2;001,50;         0;000,00;       131;098,50;       131;098,50;         5;003,82;        37;028,24;        53;040,46;         7;005,34;        10;007,63;        15;011,45;         4;003,05;         0;000,00;         0;000,00;         0;000,00;         0;000,00;29;Priorat                                 ;
43;175;Vilalba dels Arcs                                 ;       546;       462;084,62;        84;015,38;         3;000,65;         7;001,52;       452;097,84;       459;099,35;        58;012,64;       163;035,51;       122;026,58;        39;008,50;         7;001,53;        26;005,66;        35;007,63;         1;000,22;         1;000,22;         0;000,00;         0;000,00;37;Terra Alta                              ;
43;176;Vimbodí i Poblet                                  ;       757;       647;085,47;       110;014,53;         3;000,46;         5;000,77;       639;098,76;       644;099,54;        52;008,07;       272;042,24;       221;034,32;        26;004,04;        22;003,42;        30;004,66;        13;002,02;         3;000,47;         0;000,00;         0;000,00;         0;000,00;16;Conca de Barberà                        ;
43;177;Vinebre                                           ;       295;       260;088,14;        35;011,86;         3;001,15;         2;000,77;       255;098,08;       257;098,85;        29;011,28;       103;040,08;        73;028,40;        18;007,00;        10;003,89;        15;005,84;         5;001,95;         2;000,78;         0;000,00;         0;000,00;         0;000,00;30;Ribera d'Ebre                           ;
43;178;Vinyols i els Arcs                                ;     1.378;     1.103;080,04;       275;019,96;         7;000,63;         0;000,00;     1.096;099,37;     1.096;099,37;       255;023,27;       301;027,46;       296;027,01;        96;008,76;        41;003,74;        44;004,01;        54;004,93;         8;000,73;         1;000,09;         0;000,00;         0;000,00;08;Baix Camp                               ;
